id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,Latitude,Longitude
1823,Costa Rica,CRI,94,2012,5545,Valverde Vega,2,Alajuela,Valverde Vega,NA,Valverde Vega,0,NA,earthquake,2012-0343,10.18745571,-84.29968207
2061,El Salvador,SLV,92,2001,6204,Comasagua,2,La Libertad,Comasagua,NA,Comasagua municipality,0,NA,earthquake,2001-0013,13.60312778,-89.3612283
2071,El Salvador,SLV,92,2006,6197,Atiquizaya,2,Ahuachapan,Atiquizaya,NA,Atiquizaya,0,NA,earthquake,2006-0699,13.95664396,-89.73571045
2071,El Salvador,SLV,92,2006,6237,San Lorenzo,2,Ahuachapan,San Lorenzo,NA,San Lorenzo,0,NA,earthquake,2006-0699,14.02288294,-89.77847209
2283,Georgia,GEO,372,2009,6743,Oni,2,Racha-Lechkhumi-Kvemo Svaneti,Oni,NA,Oni district,0,NA,earthquake,2009-0388,42.62247376,43.53697709
2397,Greece,GRC,350,2000,6973,Florina,3,Epirus And Western Macedonia,West Macedonia,Florina,Flampoura,0,NA,earthquake,2000-0303,40.80232284,21.4836928
2418,Greece,GRC,350,2008,6988,Lefkada,3,Peloponnese; Western Greece And The Ionian Islands,Ionian Islands,Lefkada,Leucade Island,0,NA,earthquake,2008-0226,38.70114932,20.66451274
2418,Greece,GRC,350,2008,7042,West Greece,2,Peloponnese; Western Greece And The Ionian Islands,West Greece,NA,Achaias,0,NA,earthquake,2008-0226,38.28216056,21.57299253
2552,Haiti,HTI,41,2010,7278,Croix-des-Bouquets,2,Ouest,Croix-des-Bouquets,NA,Croix des Bouquets,0,NA,earthquake,2010-0017,18.534189,-72.04601426
2606,Honduras,HND,91,2009,7506,Ceguaca,2,Santa Barbara,Ceguaca,NA,Ceguaca,0,NA,earthquake,2009-0205,14.80234826,-88.19394285
2606,Honduras,HND,91,2009,7507,Chinda,2,Santa Barbara,Chinda,NA,Chinda,0,NA,earthquake,2009-0205,15.11193419,-88.15914937
2606,Honduras,HND,91,2009,7572,Gualala,2,Santa Barbara,Gualala,NA,Gualala,0,NA,earthquake,2009-0205,14.98330348,-88.17307826
2606,Honduras,HND,91,2009,7574,Guanaja,2,Islas De La Bahia,Guanaja,NA,Guanaja,0,NA,earthquake,2009-0205,16.46812259,-85.88379417
2606,Honduras,HND,91,2009,7575,Ilama,2,Santa Barbara,Ilama,NA,Ilama,0,NA,earthquake,2009-0205,15.0365324,-88.11726603
2606,Honduras,HND,91,2009,7585,Jose Santos Guardiola,2,Islas De La Bahia,Jose Santos Guardiola,NA,Jose Santos Guardiola,0,NA,earthquake,2009-0205,16.41432977,-86.30391312
2606,Honduras,HND,91,2009,7586,La Ceiba,2,Atlantida,La Ceiba,NA,La Ceiba,0,NA,earthquake,2009-0205,15.67441844,-86.77427488
2606,Honduras,HND,91,2009,7588,La Lima,2,Cortes,La Lima,NA,La Lima,0,NA,earthquake,2009-0205,15.48195759,-87.86726784
2606,Honduras,HND,91,2009,7593,Las Vegas,2,Santa Barbara,Las Vegas,NA,Las Vegas,0,NA,earthquake,2009-0205,14.85219923,-88.05053647
2606,Honduras,HND,91,2009,7603,Omoa,2,Cortes,Omoa,NA,Omoa,0,NA,earthquake,2009-0205,15.66725035,-88.17832421
2606,Honduras,HND,91,2009,7604,Petoa,2,Santa Barbara,Petoa,NA,Petoa,0,NA,earthquake,2009-0205,15.25624287,-88.22880836
2606,Honduras,HND,91,2009,7610,San Pedro Sula,2,Cortes,San Pedro Sula,NA,San Pedro Sula,0,NA,earthquake,2009-0205,15.50958098,-88.11805799
2606,Honduras,HND,91,2009,7620,Tela,2,Atlantida,Tela,NA,Tela,0,NA,earthquake,2009-0205,15.70581501,-87.59720422
2797,India,IND,750,2001,7673,Ahmadabad,2,Gujarat,Ahmadabad,NA,Ahmadabad,0,NA,earthquake,2001-0033,22.72911928,72.20432773
2797,India,IND,750,2001,7681,Amreli,2,Gujarat,Amreli,NA,Amreli,0,NA,earthquake,2001-0033,21.42212608,71.26448769
2797,India,IND,750,2001,7684,Anand,2,Gujarat,Anand,NA,Anand,0,NA,earthquake,2001-0033,22.44939448,72.7899001
2797,India,IND,750,2001,7844,Banas Kantha,2,Gujarat,Banas Kantha,NA,Banas Kantha,0,NA,earthquake,2001-0033,24.28099748,72.03809257
2797,India,IND,750,2001,7883,Bharuch,2,Gujarat,Bharuch,NA,Bharuch,0,NA,earthquake,2001-0033,21.78666651,72.92475605
2797,India,IND,750,2001,7990,Dahod,2,Gujarat,Dahod,NA,Dahdod,0,NA,earthquake,2001-0033,22.79658752,74.06633483
2797,India,IND,750,2001,8053,Gandhinagar,2,Gujarat,Gandhinagar,NA,Gandhinagar,0,NA,earthquake,2001-0033,23.20990618,72.70209791
2797,India,IND,750,2001,8229,Jamnagar,2,Gujarat,Jamnagar,NA,Jamnagar,0,NA,earthquake,2001-0033,22.33618485,70.23238871
2797,India,IND,750,2001,8245,Junagadh,2,Gujarat,Junagadh,NA,Junagadh,0,NA,earthquake,2001-0033,21.25423825,70.57263302
2797,India,IND,750,2001,8346,Kheda,2,Gujarat,Kheda,NA,Kheda,0,NA,earthquake,2001-0033,22.8768383,73.02447162
2797,India,IND,750,2001,8475,Mahesana,2,Gujarat,Mahesana,NA,Mahesana,0,NA,earthquake,2001-0033,23.57969264,72.49688414
2797,India,IND,750,2001,8541,Navsari,2,Gujarat,Navsari,NA,Navsari,0,NA,earthquake,2001-0033,20.81218482,73.10551991
2797,India,IND,750,2001,8620,Patan,2,Gujarat,Patan,NA,Patan,0,NA,earthquake,2001-0033,23.76897852,71.80140683
2797,India,IND,750,2001,8627,Porbandar,2,Gujarat,Porbandar,NA,Porbandar,0,NA,earthquake,2001-0033,21.63737945,69.80371801
2797,India,IND,750,2001,8691,Rajkot,2,Gujarat,Rajkot,NA,Rajkot,0,NA,earthquake,2001-0033,22.0149433,70.76149605
2797,India,IND,750,2001,8708,Sabar Kantha,2,Gujarat,Sabar Kantha,NA,Sabar Kantha,0,NA,earthquake,2001-0033,23.80666439,73.03763379
2797,India,IND,750,2001,8768,Surat,2,Gujarat,Surat,NA,Surat,0,NA,earthquake,2001-0033,21.26454257,73.0734589
2797,India,IND,750,2001,8773,Surendranagar,2,Gujarat,Surendranagar,NA,Surendranagar,0,NA,earthquake,2001-0033,22.76841671,71.60708794
2797,India,IND,750,2001,8932,Vadodara,2,Gujarat,Vadodara,NA,Vadodara,0,NA,earthquake,2001-0033,22.24629292,73.24968977
2835,India,IND,750,2004,7676,Alappuzha,2,Kerala,Alappuzha,NA,Alappuzha,0,NA,earthquake,2004-0659,9.413009259,76.44657618
2835,India,IND,750,2004,7958,Chennai,2,Tamil Nadu,Chennai,NA,Chennai,0,NA,earthquake,2004-0659,13.04849576,80.23437074
2835,India,IND,750,2004,7977,Cuddalore,2,Tamil Nadu,Cuddalore,NA,Cuddalore,0,NA,earthquake,2004-0659,11.52490531,79.44715025
2835,India,IND,750,2004,8039,East Godavari,2,Andhra Pradesh,East Godavari,NA,East Godavari,0,NA,earthquake,2004-0659,17.18512821,82.00214406
2835,India,IND,750,2004,8125,Guntur,2,Andhra Pradesh,Guntur,NA,Guntur,0,NA,earthquake,2004-0659,16.29023485,80.08194333
2835,India,IND,750,2004,8260,Kancheepuram,2,Tamil Nadu,Kancheepuram,NA,Kancheepuram,0,NA,earthquake,2004-0659,12.68074493,79.93525454
2835,India,IND,750,2004,8264,Kanniyakumari,2,Tamil Nadu,Kanniyakumari,NA,Kanniyakumari,0,NA,earthquake,2004-0659,8.304640347,77.3456335
2835,India,IND,750,2004,8368,Kollam,2,Kerala,Kollam,NA,Kollam,0,NA,earthquake,2004-0659,8.954796002,76.86795887
2835,India,IND,750,2004,8381,Krishna,2,Andhra Pradesh,Krishna,NA,Krishna,0,NA,earthquake,2004-0659,16.55006848,80.79256277
2835,India,IND,750,2004,8520,Nagappattinam,2,Tamil Nadu,Nagappattinam,NA,Nagapattinam,0,NA,earthquake,2004-0659,10.86120155,79.73576795
2835,India,IND,750,2004,8551,Nellore,2,Andhra Pradesh,Nellore,NA,Nellore,0,NA,earthquake,2004-0659,14.43556427,79.72017697
2835,India,IND,750,2004,8640,Pudukkottai,2,Tamil Nadu,Pudukkottai,NA,Pudukkottai,0,NA,earthquake,2004-0659,10.3416504,78.86744128
2835,India,IND,750,2004,8696,Ramanathapuram,2,Tamil Nadu,Ramanathapuram,NA,Ramanathapuram,0,NA,earthquake,2004-0659,9.439387677,78.68104303
2835,India,IND,750,2004,8743,Sivaganga,2,Tamil Nadu,Sivaganga,NA,Sivaganga,0,NA,earthquake,2004-0659,9.906909923,78.57717069
2835,India,IND,750,2004,8817,Thanjavur,2,Tamil Nadu,Thanjavur,NA,Thanjavur,0,NA,earthquake,2004-0659,10.65639586,79.22342874
2835,India,IND,750,2004,8823,Thiruvallur,2,Tamil Nadu,Thiruvallur,NA,Thiruvallur,0,NA,earthquake,2004-0659,13.23421211,79.93380177
2835,India,IND,750,2004,8827,Thiruvarur,2,Tamil Nadu,Thiruvarur,NA,Thiruvarur,0,NA,earthquake,2004-0659,10.67184836,79.53370082
2835,India,IND,750,2004,8830,Thoothukkudi,2,Tamil Nadu,Thoothukkudi,NA,Thoothukudi,0,NA,earthquake,2004-0659,8.876886526,77.98879965
2835,India,IND,750,2004,8840,Tirunelveli,2,Tamil Nadu,Tirunelveli,NA,Tirunelveli Kattabo,0,NA,earthquake,2004-0659,8.789788196,77.52245428
2835,India,IND,750,2004,8939,Viluppuram,2,Tamil Nadu,Viluppuram,NA,Villupuram,0,NA,earthquake,2004-0659,11.96003858,79.28421145
2835,India,IND,750,2004,8946,Visakhapatnam,2,Andhra Pradesh,Visakhapatnam,NA,Vishakhapatnam,0,NA,earthquake,2004-0659,17.88493739,82.68205636
2835,India,IND,750,2004,9009,West Godavari,2,Andhra Pradesh,West Godavari,NA,West Godavari,0,NA,earthquake,2004-0659,16.88638554,81.39289921
2835,India,IND,750,2004,9022,Yanam,2,Puducherry,Yanam,NA,UT Pondicherry,0,NA,earthquake,2004-0659,16.71861838,82.23416181
2854,India,IND,750,2005,7689,Anantnag,2,Jammu And Kashmir,Anantnag,NA,Anantnag,0,NA,earthquake,2005-0575,33.82077858,75.31962528
2854,India,IND,750,2005,8206,Jammu,2,Jammu And Kashmir,Jammu,NA,Jammu,0,NA,earthquake,2005-0575,32.80071486,74.73195938
2854,India,IND,750,2005,8625,Poonch,2,Jammu And Kashmir,Poonch,NA,Poonch district,0,NA,earthquake,2005-0575,33.70860616,74.26236635
2943,India,IND,750,2013,8034,Doda,2,Jammu And Kashmir,Doda,NA,Doda,0,NA,earthquake,2013-0140,33.11084362,75.68756667
2943,India,IND,750,2013,8358,Kishtwar,2,Jammu And Kashmir,Kishtwar,NA,Kishtwar,0,NA,earthquake,2013-0140,33.54599448,75.95021049
3075,Indonesia,IDN,850,2000,9072,Banggai,2,Sulawesi Tengah,Banggai,NA,Banggai,0,NA,earthquake,2000-0230,-1.042016963,122.5272443
3079,Indonesia,IDN,850,2000,9181,Depok,2,Jawa Barat,Depok,NA,West Java Island,0,NA,earthquake,2000-0449,-6.397081864,106.8135335
3080,Indonesia,IDN,850,2000,9474,Lebak,2,Banten,Lebak,NA,Lebak,0,NA,earthquake,2000-0761,-6.646560606,106.2125102
3080,Indonesia,IDN,850,2000,9592,Pandeglang,2,Banten,Pandeglang,NA,Pandelang,0,NA,earthquake,2000-0761,-6.59003466,105.7459587
3080,Indonesia,IDN,850,2000,9676,Serang,2,Banten,Serang,NA,Serang,0,NA,earthquake,2000-0761,-6.142981979,106.1578301
3095,Indonesia,IDN,850,2002,9523,Manokwari,2,Papua Barat,Manokwari,NA,Ransiki,0,NA,earthquake,2002-0820,-1.108127918,133.5017725
3096,Indonesia,IDN,850,2002,9524,Manokwari,2,Papua Barat,Manokwari,NA,Ransiki,0,NA,earthquake,2002-0643,-1.108127918,133.5017725
3096,Indonesia,IDN,850,2002,9852,Teluk Wondama,2,Papua Barat,Teluk Wondama,NA,Wasior,0,NA,earthquake,2002-0643,-2.627180086,134.3211108
3109,Indonesia,IDN,850,2004,9435,Klungkung,2,Bali,Klungkung,NA,Klungkung area.,0,NA,earthquake,2004-0001,-8.666246108,115.4931004
3109,Indonesia,IDN,850,2004,9526,Mataram,2,Nusa Tenggara Barat,Mataram,NA,Mataram,0,NA,earthquake,2004-0001,-8.581619489,116.1124497
3112,Indonesia,IDN,850,2004,9582,Padang Panjang,2,Sumatera Barat,Padang Panjang,NA,Kota Padangpanjang,0,NA,earthquake,2004-0088,-0.45646021,100.4316316
3119,Indonesia,IDN,850,2005,9046,Aceh Singkil,2,Aceh,Aceh Singkil,NA,Banyak Islands,0,NA,earthquake,2005-0160,2.495839858,97.87256182
3127,Indonesia,IDN,850,2006,9107,Bantul,2,Yogyakarta,Bantul,NA,Bantul-Yogyakarta,0,NA,earthquake,2006-0279,-7.905254463,110.3595061
3127,Indonesia,IDN,850,2006,9156,Boyolali,2,Jawa Tengah,Boyolali,NA,Boyolali,0,NA,earthquake,2006-0279,-7.411365371,110.6531454
3127,Indonesia,IDN,850,2006,9209,Gunung Kidul,2,Yogyakarta,Gunung Kidul,NA,Gunung Kidul,0,NA,earthquake,2006-0279,-7.994928318,110.6116574
3127,Indonesia,IDN,850,2006,9433,Klaten,2,Jawa Tengah,Klaten,NA,Klaten,0,NA,earthquake,2006-0279,-7.686558533,110.6132251
3127,Indonesia,IDN,850,2006,9488,Magelang,2,Jawa Tengah,Magelang,NA,Magelang,0,NA,earthquake,2006-0279,-7.502803139,110.2472942
3127,Indonesia,IDN,850,2006,9646,Purworejo,2,Jawa Tengah,Purworejo,NA,Purworejo,0,NA,earthquake,2006-0279,-7.698706312,109.965728
3127,Indonesia,IDN,850,2006,9689,Sleman,2,Yogyakarta,Sleman,NA,Sleman,0,NA,earthquake,2006-0279,-7.717610748,110.3875425
3132,Indonesia,IDN,850,2006,9108,Bantul,2,Yogyakarta,Bantul,NA,Bantul,0,NA,earthquake,2006-0372,-7.905254463,110.3595061
3132,Indonesia,IDN,850,2006,9112,Banyumas,2,Jawa Tengah,Banyumas,NA,Banyumas,0,NA,earthquake,2006-0372,-7.454185866,109.173259
3132,Indonesia,IDN,850,2006,9164,Ciamis,2,Jawa Barat,Ciamis,NA,Ciamis,0,NA,earthquake,2006-0372,-7.435352047,108.4674829
3132,Indonesia,IDN,850,2006,9172,Cilacap,2,Jawa Tengah,Cilacap,NA,Cilacap,0,NA,earthquake,2006-0372,-7.488561833,108.8911992
3132,Indonesia,IDN,850,2006,9191,Garut,2,Jawa Barat,Garut,NA,Garut,0,NA,earthquake,2006-0372,-7.356977179,107.7845543
3132,Indonesia,IDN,850,2006,9210,Gunung Kidul,2,Yogyakarta,Gunung Kidul,NA,Gunungkidul,0,NA,earthquake,2006-0372,-7.994928318,110.6116574
3132,Indonesia,IDN,850,2006,9705,Sukabumi,2,Jawa Barat,Sukabumi,NA,Sukabumi,0,NA,earthquake,2006-0372,-7.075194493,106.7055944
3132,Indonesia,IDN,850,2006,9846,Tasikmalaya,2,Jawa Barat,Tasikmalaya,NA,Tasikmalaya,0,NA,earthquake,2006-0372,-7.496236966,108.1374781
3133,Indonesia,IDN,850,2006,9136,Bima,2,Nusa Tenggara Barat,Bima,NA,Bima,0,NA,earthquake,2006-0705,-8.457758462,118.5815451
3138,Indonesia,IDN,850,2007,9052,Agam,2,Sumatera Barat,Agam,NA,Agam,0,NA,earthquake,2007-0087,-0.253017414,100.1638496
3138,Indonesia,IDN,850,2007,9158,Bukittinggi,2,Sumatera Barat,Bukittinggi,NA,Bukittinggi,0,NA,earthquake,2007-0087,-0.271192256,100.3724237
3138,Indonesia,IDN,850,2007,9476,Lima Puluh Kota,2,Sumatera Barat,Lima Puluh Kota,NA,Limapuluhkoto,0,NA,earthquake,2007-0087,-0.001123325,100.5797914
3138,Indonesia,IDN,850,2007,9581,Padang Panjang,2,Sumatera Barat,Padang Panjang,NA,Padang Panjang,0,NA,earthquake,2007-0087,-0.45646021,100.4316316
3138,Indonesia,IDN,850,2007,9585,Padang Pariaman,2,Sumatera Barat,Padang Pariaman,NA,Padangpariaman,0,NA,earthquake,2007-0087,-0.60045085,100.2599837
3138,Indonesia,IDN,850,2007,9625,Payakumbuh,2,Sumatera Barat,Payakumbuh,NA,Payakumbuh,0,NA,earthquake,2007-0087,-0.235657242,100.6378594
3138,Indonesia,IDN,850,2007,9692,Solok,2,Sumatera Barat,Solok,NA,Solok,0,NA,earthquake,2007-0087,-0.96242172,100.8151226
3138,Indonesia,IDN,850,2007,9833,Tanah Datar,2,Sumatera Barat,Tanah Datar,NA,Tanahdatar,0,NA,earthquake,2007-0087,-0.46253189,100.5892528
3161,Indonesia,IDN,850,2009,9525,Manokwari,2,Papua Barat,Manokwari,NA,Manokwari,0,NA,earthquake,2009-0001,-1.108127918,133.5017725
3165,Indonesia,IDN,850,2009,9069,Bandung,2,Jawa Barat,Bandung,NA,Bandung Barat,0,NA,earthquake,2009-0354,-7.010682457,107.5260094
3165,Indonesia,IDN,850,2009,9080,Banjar,2,Jawa Barat,Banjar,NA,Banjar,0,NA,earthquake,2009-0354,-7.373601181,108.5527917
3165,Indonesia,IDN,850,2009,9145,Kota Bogor,2,Jawa Barat,Kota Bogor,NA,Bogor,0,NA,earthquake,2009-0354,-6.558990031,106.7681426
3165,Indonesia,IDN,850,2009,9165,Ciamis,2,Jawa Barat,Ciamis,NA,Ciamis,0,NA,earthquake,2009-0354,-7.435352047,108.4674829
3165,Indonesia,IDN,850,2009,9167,Cianjur,2,Jawa Barat,Cianjur,NA,Cianjur,0,NA,earthquake,2009-0354,-7.125962615,107.1552561
3165,Indonesia,IDN,850,2009,9192,Garut,2,Jawa Barat,Garut,NA,Garut,0,NA,earthquake,2009-0354,-7.356977179,107.7845543
3165,Indonesia,IDN,850,2009,9451,Kuningan,2,Jawa Barat,Kuningan,NA,Kuningan,0,NA,earthquake,2009-0354,-7.000979469,108.5601904
3165,Indonesia,IDN,850,2009,9645,Purwakarta,2,Jawa Barat,Purwakarta,NA,Purwakarta,0,NA,earthquake,2009-0354,-6.587498781,107.4435658
3165,Indonesia,IDN,850,2009,9706,Sukabumi,2,Jawa Barat,Sukabumi,NA,Sukabumi,0,NA,earthquake,2009-0354,-7.075194493,106.7055944
3165,Indonesia,IDN,850,2009,9826,Sumedang,2,Jawa Barat,Sumedang,NA,Sumedang,0,NA,earthquake,2009-0354,-6.822337424,107.9823666
3165,Indonesia,IDN,850,2009,9847,Tasikmalaya,2,Jawa Barat,Tasikmalaya,NA,Tasikmalaya,0,NA,earthquake,2009-0354,-7.496236966,108.1374781
3167,Indonesia,IDN,850,2009,9053,Agam,2,Sumatera Barat,Agam,NA,Agam,0,NA,earthquake,2009-0421,-0.253017414,100.1638496
3167,Indonesia,IDN,850,2009,9160,Bukittinggi,2,Sumatera Barat,Bukittinggi,NA,Kota Bukitinggi,0,NA,earthquake,2009-0421,-0.271192256,100.3724237
3167,Indonesia,IDN,850,2009,9427,Kepulauan Mentawai,2,Sumatera Barat,Kepulauan Mentawai,NA,Kepulauan Mentawai,0,NA,earthquake,2009-0421,-1.849610287,99.33656758
3167,Indonesia,IDN,850,2009,9443,Solok,2,Sumatera Barat,Solok,NA,Kota Solok,0,NA,earthquake,2009-0421,-0.764927306,100.6237406
3167,Indonesia,IDN,850,2009,9477,Lima Puluh Kota,2,Sumatera Barat,Lima Puluh Kota,NA,Limapuluhkoto,0,NA,earthquake,2009-0421,-0.001123325,100.5797914
3167,Indonesia,IDN,850,2009,9580,Padang,2,Sumatera Barat,Padang,NA,Kota Padang,0,NA,earthquake,2009-0421,-0.976679337,100.4454949
3167,Indonesia,IDN,850,2009,9584,Padang Panjang,2,Sumatera Barat,Padang Panjang,NA,Kota Padangpanjang,0,NA,earthquake,2009-0421,-0.45646021,100.4316316
3167,Indonesia,IDN,850,2009,9586,Padang Pariaman,2,Sumatera Barat,Padang Pariaman,NA,Padangpariaman,0,NA,earthquake,2009-0421,-0.60045085,100.2599837
3167,Indonesia,IDN,850,2009,9616,Pariaman,2,Sumatera Barat,Pariaman,NA,Kota Pariaman,0,NA,earthquake,2009-0421,-0.626483219,100.1548216
3167,Indonesia,IDN,850,2009,9620,Pasaman,2,Sumatera Barat,Pasaman,NA,Kota Pasaman,0,NA,earthquake,2009-0421,0.384546402,100.1105999
3167,Indonesia,IDN,850,2009,9627,Payakumbuh,2,Sumatera Barat,Payakumbuh,NA,Kota Payakumbuh,0,NA,earthquake,2009-0421,-0.235657242,100.6378594
3167,Indonesia,IDN,850,2009,9668,Sawahlunto,2,Sumatera Barat,Sawahlunto,NA,Sawahlunto/sijunjung,0,NA,earthquake,2009-0421,-0.687489715,101.0865638
3167,Indonesia,IDN,850,2009,9696,Solok Selatan,2,Sumatera Barat,Solok Selatan,NA,Solok Selatan,0,NA,earthquake,2009-0421,-1.402078997,101.2515426
3167,Indonesia,IDN,850,2009,9834,Tanah Datar,2,Sumatera Barat,Tanah Datar,NA,Tanahdatar,0,NA,earthquake,2009-0421,-0.46253189,100.5892528
3183,Indonesia,IDN,850,2011,9392,Jayapura,2,Papua,Jayapura,NA,Jayapura,0,NA,earthquake,2011-0082,-2.996104307,139.9761388
3183,Indonesia,IDN,850,2011,9440,Kota Jayapura,2,Papua,Kota Jayapura,NA,Muara Tami district,0,NA,earthquake,2011-0082,-2.658685493,140.786615
3194,Indonesia,IDN,850,2012,9187,Donggala,2,Sulawesi Tengah,Donggala,NA,Donggala,0,NA,earthquake,2012-0398,-0.919641281,119.8846648
3194,Indonesia,IDN,850,2012,9618,Parigi Moutong,2,Sulawesi Tengah,Parigi Moutong,NA,Parigimoutong,0,NA,earthquake,2012-0398,-0.001839562,120.4252295
3197,Indonesia,IDN,850,2012,9146,Kota Bogor,2,Jawa Barat,Kota Bogor,NA,Cibunian,0,NA,earthquake,2012-0377,-6.558990031,106.7681426
3197,Indonesia,IDN,850,2012,9848,Tasikmalaya,2,Jawa Barat,Tasikmalaya,NA,Pamijahan,0,NA,earthquake,2012-0377,-7.496236966,108.1374781
3207,Indonesia,IDN,850,2013,9122,Bener Meriah,2,Aceh,Bener Meriah,NA,Bener Meriah,0,NA,earthquake,2013-0235,4.764908656,96.9874346
3333,Iran,IRN,630,2002,10061,Kabudarahang,2,Hamadan,Kabudarahang,NA,Kabudarahang,0,NA,earthquake,2002-0378,35.39296972,48.36447452
3333,Iran,IRN,630,2002,10191,Razan,2,Hamadan,Razan,NA,Razan,0,NA,earthquake,2002-0378,35.34313843,49.03312515
3340,Iran,IRN,630,2003,9964,Darab,2,Fars,Darab,NA,Darab county,0,NA,earthquake,2003-0438,28.43247947,54.69121992
3340,Iran,IRN,630,2003,10060,Jahrom,2,Fars,Jahrom,NA,Jahrom,0,NA,earthquake,2003-0438,28.70481833,53.30370727
3342,Iran,IRN,630,2003,9918,Bam,2,Kerman,Bam,NA,Bam,0,NA,earthquake,2003-0630,29.20420416,58.56756473
3351,Iran,IRN,630,2005,10215,Saravan,2,Sistan And Baluchestan,Saravan,NA,Saravan region,0,NA,earthquake,2005-0738,27.31205401,62.26980714
3357,Iran,IRN,630,2006,9969,Dorud,2,Lorestan,Dorud,NA,Dorud,0,NA,earthquake,2006-0153,33.55428749,49.06247343
3357,Iran,IRN,630,2006,10091,Khorramabad,2,Lorestan,Khorramabad,NA,Khorramabad,0,NA,earthquake,2006-0153,33.5499092,48.296233
3371,Iran,IRN,630,2010,10092,Khorramabad,2,Lorestan,Khorramabad,NA,Khorramabad,0,NA,earthquake,2010-0591,33.5499092,48.296233
3372,Iran,IRN,630,2010,9919,Bam,2,Kerman,Bam,NA,Bam county,0,NA,earthquake,2010-0645,29.20420416,58.56756473
3374,Iran,IRN,630,2012,9903,Ahar,2,East Azarbaijan,Ahar,NA,Ahar,0,NA,earthquake,2012-0275,38.59341987,46.74820163
3374,Iran,IRN,630,2012,10261,Tabriz,2,East Azarbaijan,Tabriz,NA,Tabriz,0,NA,earthquake,2012-0275,37.7928439,45.98265018
3376,Iran,IRN,630,2012,9933,Birjand,2,South Khorasan,Birjand,NA,Birjand,0,NA,earthquake,2012-0502,33.72438996,59.66392405
3636,Japan,JPN,740,2003,11016,Ishinomaki,2,Miyagi,Ishinomaki,NA,Ishinomaki,0,NA,earthquake,2003-0354,38.48336702,141.376057
3636,Japan,JPN,740,2003,11469,Sendai,2,Miyagi,Sendai,NA,Sendai,0,NA,earthquake,2003-0354,38.30088356,140.7520942
3665,Japan,JPN,740,2007,11358,Ojiya,2,Niigata,Ojiya,NA,Ojiya,0,NA,earthquake,2007-0258,37.28700935,138.8049506
3665,Japan,JPN,740,2007,11648,Tsubame,2,Niigata,Tsubame,NA,Tsubame,0,NA,earthquake,2007-0258,37.66084747,138.895094
3668,Japan,JPN,740,2008,11141,Kurihara,2,Miyagi,Kurihara,NA,Kurihara,0,NA,earthquake,2008-0242,38.80762367,140.944564
3668,Japan,JPN,740,2008,11235,Morioka,2,Iwate,Morioka,NA,Morioka,0,NA,earthquake,2008-0242,39.74259243,141.269767
3668,Japan,JPN,740,2008,11470,Sendai,2,Miyagi,Sendai,NA,Sendai,0,NA,earthquake,2008-0242,38.30088356,140.7520942
3881,Kyrgyzstan,KGZ,703,2006,12046,Kochkor,2,Naryn,Kochkor,NA,Semiz-Bel,0,NA,earthquake,2006-0694,42.11543106,75.59874317
3883,Kyrgyzstan,KGZ,703,2008,12033,Alai,2,Osh,Alai,NA,Alay,0,NA,earthquake,2008-0001,39.85336593,73.45060804
3883,Kyrgyzstan,KGZ,703,2008,12045,Kara-Suu,2,Osh,Kara-Suu,NA,Karasuu,0,NA,earthquake,2008-0001,40.34348656,73.04052632
3883,Kyrgyzstan,KGZ,703,2008,12053,Nookat,2,Osh,Nookat,NA,Nookat,0,NA,earthquake,2008-0001,40.12189109,72.60961942
3884,Kyrgyzstan,KGZ,703,2008,12038,Chong-Alay,2,Osh,Chong-Alay,NA,Chong-Alay,0,NA,earthquake,2008-0454,39.5335892,72.24333292
4229,Mexico,MEX,70,2003,13193,Manzanillo,2,Colima,Manzanillo,NA,Manzanillo,0,NA,earthquake,2003-0039,19.16956458,-104.3099804
4229,Mexico,MEX,70,2003,13305,Pihuamo,2,Jalisco,Pihuamo,NA,Pihuamo,0,NA,earthquake,2003-0039,19.11714571,-103.3856275
4229,Mexico,MEX,70,2003,13391,Tonila,2,Jalisco,Tonila,NA,Tonila,0,NA,earthquake,2003-0039,19.41966712,-103.5266073
4229,Mexico,MEX,70,2003,13427,Villa De Alvarez,2,Colima,Villa De Alvarez,NA,Villa de Alvarez,0,NA,earthquake,2003-0039,19.28542011,-103.8299909
4375,Mozambique,MOZ,541,2006,13701,Espungabera,3,Manica,Mossurize,Espungabera,Espungabera,0,NA,earthquake,2006-0100,-20.5245659,32.80206718
4375,Mozambique,MOZ,541,2006,13711,Gondola,2,Manica,Gondola,NA,Chimoio,0,NA,earthquake,2006-0100,-19.15146872,33.6613372
4375,Mozambique,MOZ,541,2006,13740,Machaze,2,Manica,Machaze,NA,Machaze,0,NA,earthquake,2006-0100,-21.04207314,33.27193835
4409,Myanmar,MMR,775,2004,13951,Labutta,3,Ayeyarwady,Myoungmya,Labutta,Labutta,0,NA,earthquake,2004-0659,16.05122397,94.88314448
4409,Myanmar,MMR,775,2004,13989,Pharpon,2,Ayeyarwady,Pharpon,NA,Pya Pon,0,NA,earthquake,2004-0659,16.18068417,95.54610362
4418,Myanmar,MMR,775,2011,13974,Mong Hpayak,3,Shan,Mongphat,Mong Hpayak,Tarlay,0,NA,earthquake,2011-0090,20.94094871,99.82442708
