id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,Latitude,Longitude
1099,Chile,CHL,155,1995,3687,Chanaral,2,Atacama,Chanaral,Chanaral,Chanaral,0,NA,earthquake,1995-0171,-26.22121912,-69.49489839
1099,Chile,CHL,155,1995,3709,Diego De Almagro,3,Atacama,Chanaral,Diego De Almagro,Diego de Almagro,0,NA,earthquake,1995-0171,-26.18831384,-69.25727705
2013,Ecuador,ECU,130,1996,6076,La Merced,3,Pichincha,Quito,La Merced,La Merced,0,NA,earthquake,1996-0062,-0.287552725,-78.38982644
2013,Ecuador,ECU,130,1996,6130,San Antonio,3,Pichincha,Quito,San Antonio,San Antonio,0,NA,earthquake,1996-0062,-2.591325968,-79.22447096
2015,Ecuador,ECU,130,1998,6009,Bahia De Caraquez,3,Manabi,Sucre,Bahia De Caraquez,Bahia de Caraquez,0,NA,earthquake,1998-0353,-0.685155661,-80.40157971
2015,Ecuador,ECU,130,1998,6022,Charapoto,3,Manabi,Sucre,Charapoto,Charapoto,0,NA,earthquake,1998-0353,-0.781936823,-80.44364531
2374,Greece,GRC,350,1968,6940,Agios Efstratios,3,Aegean,North Aegean,Agios Efstratios,Agios Efstratios,0,NA,earthquake,1968-0032,39.51423464,25.00682689
2374,Greece,GRC,350,1968,6989,Lemnos,3,Aegean,North Aegean,Lemnos,Limnos,0,NA,earthquake,1968-0032,39.91440852,25.2255903
2391,Greece,GRC,350,1995,6974,Grevena,3,Epirus And Western Macedonia,West Macedonia,Grevena,Grevena-Kozani,0,NA,earthquake,1995-0085,40.04281357,21.36192821
2391,Greece,GRC,350,1995,6985,Kozani,3,Epirus And Western Macedonia,West Macedonia,Kozani,Kozani,0,NA,earthquake,1995-0085,40.30928976,21.83193968
2396,Greece,GRC,350,1999,6971,Elefsina,3,Attica,Attica,Elefsina,Elefsina,0,NA,earthquake,1999-0302,38.0818383,23.53245393
2396,Greece,GRC,350,1999,7010,Peristeri,3,Attica,Attica,Peristeri,Peristeri,0,NA,earthquake,1999-0302,38.01188262,23.68833905
2396,Greece,GRC,350,1999,7011,Petroupoli,3,Attica,Attica,Petroupoli,Petroupoli,0,NA,earthquake,1999-0302,38.04160401,23.6736876
4448,Nepal,NPL,790,1988,14160,Dhankuta,3,East,Koshi,Dhankuta,Dhankuta,0,NA,earthquake,1988-0383,26.99110971,87.33355772
4448,Nepal,NPL,790,1988,14190,Ilam,3,East,Mechi,Ilam,Ilam,0,NA,earthquake,1988-0383,26.8810675,87.90348445
4448,Nepal,NPL,790,1988,14264,Morang,3,East,Koshi,Morang,Morang,0,NA,earthquake,1988-0383,26.61669552,87.47181543
4448,Nepal,NPL,790,1988,14292,Panchthar,3,East,Mechi,Panchthar,Panchthar,0,NA,earthquake,1988-0383,27.11337157,87.77651847
4448,Nepal,NPL,790,1988,14395,Terhathum,3,East,Koshi,Terhathum,Terathum,0,NA,earthquake,1988-0383,27.15437248,87.55107653
1099,Chile,CHL,155,1995,3699,Copiapo,3,Atacama,Copiapo,Copiapo,Copiapo,0,NA,earthquake,1995-0171,-27.31083434,-69.75745575
2396,Greece,GRC,350,1999,6942,Athens,3,Attica,Attica,Athens,Haidari,0,NA,earthquake,1999-0302,37.98627768,23.73434117
3439,Italy,ITA,325,1984,10364,Assisi,3,Umbria,Perugia,Assisi,Assisi,0,NA,earthquake,1984-0038,43.08711524,12.62617111
3439,Italy,ITA,325,1984,10428,Gubbio,3,Umbria,Perugia,Gubbio,Gubbio,0,NA,earthquake,1984-0038,43.33174618,12.54754695
3441,Italy,ITA,325,1984,10354,Adrano,3,Sicily,Catania,Adrano,Mt Etna,0,NA,earthquake,1984-0274,37.69573249,14.85737864
3441,Italy,ITA,325,1984,10395,Catania,3,Sicily,Catania,Catania,Catania,0,NA,earthquake,1984-0274,37.44306509,15.03625581
1099,Chile,CHL,155,1995,3682,Caldera,3,Atacama,Copiapo,Caldera,Caldera,0,NA,earthquake,1995-0171,-27.2862012,-70.71313794
14,Afghanistan,AFG,700,1994,77,Char Bolak,2,Balkh,Char Bolak,NA,Balkh,0,NA,earthquake,1994-0057,36.8298296,66.61709276
14,Afghanistan,AFG,700,1994,230,Mazar-i-Sharif,2,Balkh,Mazar-i-Sharif,NA,Mazar-I-Sharif District,0,NA,earthquake,1994-0057,36.70319295,67.10315636
25,Afghanistan,AFG,700,1999,66,Baraki Barak,2,Logar,Baraki Barak,NA,Baraki Barak,0,NA,earthquake,1999-0054,33.92139587,68.89916029
25,Afghanistan,AFG,700,1999,232,Muhammad Agha,2,Logar,Muhammad Agha,NA,Mohammad Agha - Lowgar,0,NA,earthquake,1999-0054,34.21339019,69.18868602
25,Afghanistan,AFG,700,1999,258,Nirkh,2,Wardak,Nirkh,NA,Nirkh,0,NA,earthquake,1999-0054,34.34596944,68.73607548
25,Afghanistan,AFG,700,1999,282,Puli Alam,2,Logar,Puli Alam,NA,Pul-e-Alam,0,NA,earthquake,1999-0054,33.98821607,69.05572359
25,Afghanistan,AFG,700,1999,302,Sayid Abad,2,Wardak,Sayid Abad,NA,Sayedabad,0,NA,earthquake,1999-0054,33.92584748,68.6548562
268,Australia,AUS,900,1968,1266,Perth,2,Western Australia,Perth,NA,Perth,0,NA,earthquake,1968-0077,-31.95564407,115.8554552
407,Azerbaijan,AZE,373,1998,1444,Astara,2,Lankaran,Astara,NA,Astara,0,NA,earthquake,1998-0215,38.49829077,48.72394629
407,Azerbaijan,AZE,373,1998,1471,Lerik,2,Lankaran,Lerik,NA,Lerik,0,NA,earthquake,1998-0215,38.71144527,48.48394294
407,Azerbaijan,AZE,373,1998,1472,Masalli,2,Lankaran,Masalli,NA,Masally,0,NA,earthquake,1998-0215,38.98408475,48.72215133
407,Azerbaijan,AZE,373,1998,1495,Yardimli,2,Lankaran,Yardimli,NA,Yardimili,0,NA,earthquake,1998-0215,38.88030703,48.25370469
408,Azerbaijan,AZE,373,1999,1491,Ucar,2,Aran,Ucar,NA,Udzhar,0,NA,earthquake,1999-0196,40.41042084,47.72448117
1088,Chile,CHL,155,1985,3685,Cauquenes,2,Maule,Cauquenes,NA,Cauquenes,0,NA,earthquake,1985-0041,-35.84418273,-72.35544822
1088,Chile,CHL,155,1985,3770,Talca,2,Maule,Talca,NA,Talca,0,NA,earthquake,1985-0041,-35.51649757,-71.34746489
1099,Chile,CHL,155,1995,3681,Calama,3,Antofagasta,El Loa,Calama,Calama,0,NA,earthquake,1995-0171,-22.18679851,-68.60286468
1099,Chile,CHL,155,1995,3778,Tocopilla,2,Antofagasta,Tocopilla,NA,Tocopilla,0,NA,earthquake,1995-0171,-22.03853475,-69.55833016
1103,Chile,CHL,155,1997,3690,Choapa,2,Coquimbo,Choapa,NA,Choapa,0,NA,earthquake,1997-0247,-31.6509409,-71.01461747
1103,Chile,CHL,155,1997,3710,Elqui,2,Coquimbo,Elqui,NA,Elqui,0,NA,earthquake,1997-0247,-29.82587274,-70.73134574
1103,Chile,CHL,155,1997,3722,Limari,2,Coquimbo,Limari,NA,Limari,0,NA,earthquake,1997-0247,-30.75156689,-70.92603989
1705,Colombia,COL,100,1992,5133,Medellin,2,Antioquia,Medellin,NA,Murindo Apartado Medellin,0,NA,earthquake,1992-0151,6.265726924,-75.63383605
1705,Colombia,COL,100,1992,5239,San Pedro De Uraba,2,Antioquia,San Pedro De Uraba,NA,San Pedro de Uraba,0,NA,earthquake,1992-0151,8.418978217,-76.31830328
1705,Colombia,COL,100,1992,5310,Vigia Del Fuerte,2,Antioquia,Vigia Del Fuerte,NA,Vigia del Fuerte,0,NA,earthquake,1992-0151,6.384962336,-76.66407945
1831,Croatia,HRV,344,1996,5556,Dubrovacko Primorje,2,Dubrovacko-Neretvanska,Dubrovacko Primorje,NA,Slano,0,NA,earthquake,1996-0212,42.83083649,17.83015224
1831,Croatia,HRV,344,1996,5575,Ston,2,Dubrovacko-Neretvanska,Ston,NA,Ston,0,NA,earthquake,1996-0212,42.86054578,17.60264407
2012,Ecuador,ECU,130,1995,6003,Archidona,2,Napo,Archidona,NA,Archidona,0,NA,earthquake,1995-0226,-0.716448459,-77.92988964
2012,Ecuador,ECU,130,1995,6143,Tena,2,Napo,Tena,NA,Tena,0,NA,earthquake,1995-0226,-0.998317107,-77.80463188
2015,Ecuador,ECU,130,1998,6018,Canoa,3,Manabi,San Vicente,Canoa,Canoa,0,NA,earthquake,1998-0353,-0.407933077,-80.3829717
2015,Ecuador,ECU,130,1998,6028,Chone,2,Manabi,Chone,NA,Chone,0,NA,earthquake,1998-0353,-0.46607852,-79.95565664
2015,Ecuador,ECU,130,1998,6074,Jama,3,Manabi,Jama,Jama,Jama,0,NA,earthquake,1998-0353,-0.222088214,-80.22999142
2015,Ecuador,ECU,130,1998,6105,Montecristi,2,Manabi,Montecristi,NA,Montecristi,0,NA,earthquake,1998-0353,-1.108871292,-80.68549438
2015,Ecuador,ECU,130,1998,6123,Portoviejo,2,Manabi,Portoviejo,NA,Portoviejo,0,NA,earthquake,1998-0353,-1.049996292,-80.34880618
2299,Germany,DEU,260,1992,6798,Bonn,2,Nordrhein-Westfalen,Bonn,NA,Bonn,0,NA,earthquake,1992-0093,50.70569774,7.112616792
2299,Germany,DEU,260,1992,6818,Heinsberg,2,Nordrhein-Westfalen,Heinsberg,NA,Heinsberg,0,NA,earthquake,1992-0093,51.04914603,6.162254137
2371,Greece,GRC,350,1965,6965,Corinth,3,Peloponnese; Western Greece And The Ionian Islands,Peloponnese,Corinth,Corinth,0,NA,earthquake,1965-0015,37.81382394,22.94476589
2371,Greece,GRC,350,1965,7035,West Greece,2,Peloponnese; Western Greece And The Ionian Islands,West Greece,NA,Patras,0,NA,earthquake,1965-0015,38.28216056,21.57299253
2383,Greece,GRC,350,1986,6978,Kalamata,3,Peloponnese; Western Greece And The Ionian Islands,Peloponnese,Kalamata,Kalamata,0,NA,earthquake,1986-0113,37.10027548,22.13119107
2434,Guatemala,GTM,90,1985,7107,Ixcan,2,Quiche,Ixcan,NA,San Antonio Chiquito,0,NA,earthquake,1985-0120,15.9385554,-90.83544375
2720,India,IND,750,1988,7992,Darbhanga,2,Bihar,Darbhanga,NA,Dharbhanga,0,NA,earthquake,1988-0382,26.11540047,86.01625194
2720,India,IND,750,1988,8414,Madhubani,2,Bihar,Madhubani,NA,Madhubani,0,NA,earthquake,1988-0382,26.40674188,86.21186545
2720,India,IND,750,1988,8505,Munger,2,Bihar,Munger,NA,Munger,0,NA,earthquake,1988-0382,25.20892285,86.5265508
2720,India,IND,750,1988,8712,Saharsa,2,Bihar,Saharsa,NA,Saharsa,0,NA,earthquake,1988-0382,25.81718474,86.58260238
2752,India,IND,750,1993,8410,Latur,2,Maharashtra,Latur,NA,Killari,0,NA,earthquake,1993-0074,18.37278299,76.75964617
2752,India,IND,750,1993,8607,Osmanabad,2,Maharashtra,Osmanabad,NA,Osmanabad,0,NA,earthquake,1993-0074,18.18785859,76.03986326
2785,India,IND,750,1999,7820,Bageshwar,2,Uttarakhand,Bageshwar,NA,Bageshwar,0,NA,earthquake,1999-0099,29.99572737,79.84641101
2785,India,IND,750,1999,7947,Chamoli,2,Uttarakhand,Chamoli,NA,Chamoli,0,NA,earthquake,1999-0099,30.49807762,79.55785969
2785,India,IND,750,1999,8705,Rudraprayag,2,Uttarakhand,Rudraprayag,NA,Rudraprayag,0,NA,earthquake,1999-0099,30.5935937,79.09749807
2785,India,IND,750,1999,8809,Tehri Garhwal,2,Uttarakhand,Tehri Garhwal,NA,Tehri Garhwal,0,NA,earthquake,1999-0099,30.44316264,78.56945826
2995,Indonesia,IDN,850,1980,9845,Tasikmalaya,2,Jawa Barat,Tasikmalaya,NA,Tasikmalaja,0,NA,earthquake,1980-0258,-7.496236966,108.1374781
3014,Indonesia,IDN,850,1985,9593,Paniai,2,Papua,Paniai,NA,Paniai District,0,NA,earthquake,1985-0110,-3.650986833,136.6476279
3034,Indonesia,IDN,850,1990,9450,Kuningan,2,Jawa Barat,Kuningan,NA,Kuningan,0,NA,earthquake,1990-0702,-7.000979469,108.5601904
3034,Indonesia,IDN,850,1990,9490,Majalengka,2,Jawa Barat,Majalengka,NA,Majalenga,0,NA,earthquake,1990-0702,-6.816073485,108.2594969
3034,Indonesia,IDN,850,1990,9825,Sumedang,2,Jawa Barat,Sumedang,NA,Sumedang area,0,NA,earthquake,1990-0702,-6.822337424,107.9823666
3035,Indonesia,IDN,850,1990,9049,Aceh Tenggara,2,Aceh,Aceh Tenggara,NA,Kutacane,0,NA,earthquake,1990-0593,3.363086552,97.7056392
3041,Indonesia,IDN,850,1992,9188,Ende,2,Nusa Tenggara Timur,Ende,NA,Ende,0,NA,earthquake,1992-0163,-8.675260436,121.7196723
3041,Indonesia,IDN,850,1992,9543,Ngada,2,Nusa Tenggara Timur,Ngada,NA,Ngada,0,NA,earthquake,1992-0163,-8.681315192,121.1148513
3041,Indonesia,IDN,850,1992,9680,Sikka,2,Nusa Tenggara Timur,Sikka,NA,Sikka,0,NA,earthquake,1992-0163,-8.613387917,122.3025868
3060,Indonesia,IDN,850,1995,9588,Palu,2,Sulawesi Tengah,Palu,NA,Palu,0,NA,earthquake,1995-0089,-0.87042364,119.9010773
3270,Iran,IRN,630,1990,9914,Astara,2,Gilan,Astara,NA,Astara,0,NA,earthquake,1990-0034,38.3658888,48.76990318
3270,Iran,IRN,630,1990,10156,Mianeh,2,East Azarbaijan,Mianeh,NA,Miane,0,NA,earthquake,1990-0034,37.47421473,47.67508945
3270,Iran,IRN,630,1990,10190,Rasht,2,Gilan,Rasht,NA,Rasht,0,NA,earthquake,1990-0034,37.29320034,49.67194504
3270,Iran,IRN,630,1990,10214,Rudbar,2,Gilan,Rudbar,NA,Rudbar,0,NA,earthquake,1990-0034,36.80719664,49.60477304
3270,Iran,IRN,630,1990,10257,Tabriz,2,East Azarbaijan,Tabriz,NA,Tabriz,0,NA,earthquake,1990-0034,37.7928439,45.98265018
3299,Iran,IRN,630,1997,9934,Bojnurd,2,North Khorasan,Bojnurd,NA,Bojnurd,0,NA,earthquake,1997-0017,37.43194958,57.90772623
3301,Iran,IRN,630,1997,9929,Birjand,2,South Khorasan,Birjand,NA,Birjand,0,NA,earthquake,1997-0095,33.72438996,59.66392405
3303,Iran,IRN,630,1997,9930,Birjand,2,South Khorasan,Birjand,NA,Birjand,0,NA,earthquake,1997-0533,33.72438996,59.66392405
3433,Italy,ITA,325,1980,10366,Avellino,2,Campania,Avellino,NA,Avellino,0,NA,earthquake,1980-0103,40.97700999,15.07831076
3433,Italy,ITA,325,1980,10393,Caserta,2,Campania,Caserta,NA,Caserta,0,NA,earthquake,1980-0103,41.21760249,14.16034434
3878,Kyrgyzstan,KGZ,703,1997,12031,Ak-Talaa,2,Naryn,Ak-Talaa,NA,Ak-Tala district,0,NA,earthquake,1997-0028,41.24297006,74.7752938
4183,Mexico,MEX,70,1995,13123,Cuajinicuilapa,2,Guerrero,Cuajinicuilapa,NA,Cuajinicuilapa,0,NA,earthquake,1995-0203,16.4890745,-98.51420656
4183,Mexico,MEX,70,1995,13170,Igualapa,2,Guerrero,Igualapa,NA,Igualapa,0,NA,earthquake,1995-0203,16.83015734,-98.432127
4183,Mexico,MEX,70,1995,13301,Ometepec,2,Guerrero,Ometepec,NA,Ometepec,0,NA,earthquake,1995-0203,16.70073129,-98.28498802
4440,Nepal,NPL,790,1980,14246,Mahakali,2,Far-Western,Mahakali,NA,Mahakali,0,NA,earthquake,1980-0071,29.50751599,80.57209181
4440,Nepal,NPL,790,1980,14309,Rapti,2,Mid-Western,Rapti,NA,Rapti zones,0,NA,earthquake,1980-0071,27.96523787,82.41155673
4440,Nepal,NPL,790,1980,14347,Seti,2,Far-Western,Seti,NA,Seti,0,NA,earthquake,1980-0071,29.11195352,81.30014326
4689,Pakistan,PAK,770,1991,14993,Chitral,3,N.W.F.P.,Malakand,Chitral,Chitral,0,NA,earthquake,1991-0033,36.22647705,72.23618133
4689,Pakistan,PAK,770,1991,15151,Peshawar,2,N.W.F.P.,Peshawar,NA,Peshawar area,0,NA,earthquake,1991-0033,34.01301839,71.79335279
4690,Pakistan,PAK,770,1992,15074,Kohat,2,N.W.F.P.,Kohat,NA,Kohat,0,NA,earthquake,1992-0202,33.32515236,71.24675238
4690,Pakistan,PAK,770,1992,15152,Peshawar,2,N.W.F.P.,Peshawar,NA,Peshawar,0,NA,earthquake,1992-0202,34.01301839,71.79335279
4708,Pakistan,PAK,770,1998,15154,Peshawar,2,N.W.F.P.,Peshawar,NA,Peshawar,0,NA,earthquake,1998-0579,34.01301839,71.79335279
4708,Pakistan,PAK,770,1998,15252,Swabi,3,N.W.F.P.,Mardan,Swabi,Yar Husain,0,NA,earthquake,1998-0579,34.13624248,72.46791818
4788,Panama,PAN,95,1991,15294,Bocas Del Toro,2,Bocas Del Toro,Bocas Del Toro,NA,Bocas del Toro area,0,NA,earthquake,1991-0773,9.212808761,-82.25426198
4898,Peru,PER,135,1996,15687,Nazca,2,Ica,Nazca,NA,Nazca,0,NA,earthquake,1996-0261,-14.94138893,-75.08033017
4898,Peru,PER,135,1996,15691,Palpa,2,Ica,Palpa,NA,Palpa,0,NA,earthquake,1996-0261,-14.36880102,-75.17406744
5441,Romania,ROU,360,1991,19397,Voiteg,2,Timis,Voiteg,NA,Vouteg,0,NA,earthquake,1991-0399,45.48059687,21.2715995
5495,Russia,RUS,365,1995,19527,Okhinskiy Rayon,2,Sakhalin,Okhinskiy Rayon,NA,Neftegorsk,0,NA,earthquake,1995-0097,52.98239824,142.4431105
5663,Slovenia,SVN,349,1998,20004,Bohinj,2,Gorenjska,Bohinj,NA,Bojinj,0,NA,earthquake,1998-0110,46.29687821,13.91434431
5663,Slovenia,SVN,349,1998,20006,Bovec,2,Goriska,Bovec,NA,Bovec,0,NA,earthquake,1998-0110,46.36207173,13.62691301
5663,Slovenia,SVN,349,1998,20013,Jesenice,2,Gorenjska,Jesenice,NA,Jesenice,0,NA,earthquake,1998-0110,46.45021478,14.07576428
5663,Slovenia,SVN,349,1998,20014,Kobarid,2,Goriska,Kobarid,NA,Kobarid,0,NA,earthquake,1998-0110,46.25496658,13.54942002
5663,Slovenia,SVN,349,1998,20019,Tolmin,2,Goriska,Tolmin,NA,Tolmin,0,NA,earthquake,1998-0110,46.17249532,13.8027914
5797,Uzbekistan,UZB,365,1984,26239,Jondor,2,Bukhoro,Jondor,NA,Gazli,1,USSR,earthquake,1984-0028,39.9528832,63.65083945
5810,Kyrgyzstan,KGZ,365,1990,12066,Uzgen,2,Osh,Uzgen,NA,Uzgen,1,USSR,earthquake,1990-0601,40.83111421,73.57074979
5815,Georgia,GEO,372,1991,6744,Oni,2,Racha-Lechkhumi-Kvemo Svaneti,Oni,NA,Oni,0,NA,earthquake,1991-0117,42.62247376,43.53697709
6341,Turkey,TUR,640,1983,22373,Horasan,2,Erzurum,Horasan,NA,Horasan,0,NA,earthquake,1983-0136,40.0382095,42.21032858
6341,Turkey,TUR,640,1983,22452,Pasinler,2,Erzurum,Pasinler,NA,Pasinler,0,NA,earthquake,1983-0136,40.00152851,41.65465827
6356,Turkey,TUR,640,1995,22321,Dinar,2,Afyon,Dinar,NA,Dinar,0,NA,earthquake,1995-0233,38.14066119,30.24894532
6356,Turkey,TUR,640,1995,22353,Evciler,2,Afyon,Evciler,NA,Evciler,0,NA,earthquake,1995-0233,38.0307137,29.8723986
6481,United Kingdom,GBR,200,1990,22885,Powys,2,Wales,Powys,NA,Powys,0,NA,earthquake,1990-0193,52.30815873,-3.405021081
6481,United Kingdom,GBR,200,1990,22979,Wrexham,2,Wales,Wrexham,NA,Wrexham,0,NA,earthquake,1990-0193,52.96033858,-3.057336644
6538,United States,USA,2,1964,23081,Anchorage,2,Alaska,Anchorage,NA,Anchorage,0,NA,earthquake,1964-0021,61.14927934,-149.1075655
6582,United States,USA,2,1983,23213,Bonneville,2,Idaho,Bonneville,NA,Eastern Idaho,0,NA,earthquake,1983-0514,43.38825553,-111.6141602
6582,United States,USA,2,1983,23473,Custer,2,Idaho,Custer,NA,Borah Peak,0,NA,earthquake,1983-0514,38.10827566,-105.3648
6651,United States,USA,2,1989,23198,Berkeley,2,California,Berkeley,NA,Berkeley,0,NA,earthquake,1989-0133,33.19613971,-79.95107548
6651,United States,USA,2,1989,25519,San Benito,2,California,San Benito,NA,Holister,0,NA,earthquake,1989-0133,36.6060511,-121.0743497
6651,United States,USA,2,1989,25525,San Francisco,2,California,San Francisco,NA,San Francisco,0,NA,earthquake,1989-0133,37.7552392,-122.4450135
6651,United States,USA,2,1989,25531,San Mateo,2,California,San Mateo,NA,San Mateo,0,NA,earthquake,1989-0133,37.42207849,-122.3310138
6651,United States,USA,2,1989,25537,Santa Cruz,2,California,Santa Cruz,NA,Santa Cruz,0,NA,earthquake,1989-0133,31.52396318,-110.8452028
6760,United States,USA,2,1994,24252,Los Angeles,2,California,Los Angeles,NA,Los Angeles,0,NA,earthquake,1994-0002,34.32090698,-118.2275975
6760,United States,USA,2,1994,25282,Orange,2,California,Orange,NA,Orange,0,NA,earthquake,1994-0002,33.70274935,-117.7620186
6760,United States,USA,2,1994,25521,San Bernardino,2,California,San Bernardino,NA,San Bernardino Counties,0,NA,earthquake,1994-0002,34.84275635,-116.1806586
6760,United States,USA,2,1994,25922,Ventura,2,California,Ventura,NA,Ventura,0,NA,earthquake,1994-0002,34.45823545,-119.0849008
3014,Indonesia,IDN,850,1985,9599,Papua,1,Papua,Papua,NA,Eastern Irian Jaya,0,NA,earthquake,1985-0110,-4.662877994,138.6911071
268,Australia,AUS,900,1968,1055,Cunderdin,2,Western Australia,Cunderdin,NA,Meckering,0,NA,earthquake,1968-0077,-31.59958132,117.1557197
408,Azerbaijan,AZE,373,1999,1440,Agdas,2,Aran,Agdas,NA,Agdash,0,NA,earthquake,1999-0196,40.56465114,47.3876576
408,Azerbaijan,AZE,373,1999,1457,Goycay,2,Aran,Goycay,NA,Geokchai,0,NA,earthquake,1999-0196,40.56164507,47.82220899
1691,Colombia,COL,100,1979,5234,San Juan De Pasto,2,Narino,San Juan De Pasto,NA,Pasto,0,NA,earthquake,1979-0113,1.061885647,-77.22296294
1691,Colombia,COL,100,1979,5291,Tumaco,2,Narino,Tumaco,NA,Tumaco Island,0,NA,earthquake,1979-0113,1.583880854,-78.66412217
1704,Colombia,COL,100,1991,5257,Santiago De Cali,2,Valle Del Cauca,Santiago De Cali,NA,Cali,0,NA,earthquake,1991-0390,3.399817575,-76.59957733
1705,Colombia,COL,100,1992,5148,Murindo,2,Antioquia,Murindo,NA,Murindo,0,NA,earthquake,1992-0151,6.792449758,-76.72032114
2299,Germany,DEU,260,1992,6824,Koln,2,Nordrhein-Westfalen,Koln,NA,Koln,0,NA,earthquake,1992-0093,50.94566688,6.973218552
2434,Guatemala,GTM,90,1985,7200,Uspantan,2,Quiche,Uspantan,NA,San Miguel Uspantan,0,NA,earthquake,1985-0120,15.46655556,-90.81766947
3035,Indonesia,IDN,850,1990,9193,Gayo Lues,2,Aceh,Gayo Lues,NA,Bangkejeren,0,NA,earthquake,1990-0593,3.981911266,97.35743629
3041,Indonesia,IDN,850,1992,9190,Flores Timur,2,Nusa Tenggara Timur,Flores Timur,NA,East Flores,0,NA,earthquake,1992-0163,-8.365094236,122.9444229
3072,Indonesia,IDN,850,1998,9212,Halmahera Tengah,2,Maluku Utara,Halmahera Tengah,NA,Halmahera Tengah,0,NA,earthquake,1998-0403,0.40274103,128.2821957
3072,Indonesia,IDN,850,1998,9431,Kepulauan Sula,2,Maluku Utara,Kepulauan Sula,NA,Sula Island,0,NA,earthquake,1998-0403,-1.872904242,125.151639
4187,Mexico,MEX,70,1995,13037,Alvaro Obregon,2,Distrito Federal,Alvaro Obregon,NA,Alvaro Obregon,0,NA,earthquake,1995-0454,19.28098007,-99.19713787
6341,Turkey,TUR,640,1983,22441,Narman,2,Erzurum,Narman,NA,Narman,0,NA,earthquake,1983-0136,40.3038737,41.87679564
1704,Colombia,COL,100,1991,4992,Buenaventura,2,Valle Del Cauca,Buenaventura,NA,Buenaventura,0,NA,earthquake,1991-0390,3.596249087,-77.08665041
3060,Indonesia,IDN,850,1995,9641,Poso,2,Sulawesi Tengah,Poso,NA,Poso,0,NA,earthquake,1995-0089,-1.680809256,120.5210926
6538,United States,USA,2,1964,25914,Valdez-Cordova,2,Alaska,Valdez-Cordova,NA,Prince William Sound,0,NA,earthquake,1964-0021,61.46630881,-144.2794106
6651,United States,USA,2,1989,25536,Santa Clara,2,California,Santa Clara,NA,San Jose,0,NA,earthquake,1989-0133,37.23123906,-121.6928912
1099,Chile,CHL,155,1995,3772,Taltal,3,Antofagasta,Antofagasta,Taltal,Taltal,0,NA,earthquake,1995-0171,-25.17610075,-69.8881514
1099,Chile,CHL,155,1995,3783,Vallenar,3,Atacama,Huasco,Vallenar,Vallenar,0,NA,earthquake,1995-0171,-28.56473179,-70.54080274
3448,Italy,ITA,325,1990,10391,Carlentini,3,Sicily,Syracuse,Carlentini,Carlentini,0,NA,earthquake,1990-0250,37.25294826,14.99782827
4788,Panama,PAN,95,1991,15286,Almirante,3,Bocas Del Toro,Changuinola,Almirante,Almirante,0,NA,earthquake,1991-0773,9.274454312,-82.39730377
01-1118,Peru,PER,135,1972,28271,Tarapoto,3,San Martin,San Martin,Tarapoto, Tarapoto,0,NA,earthquake,1972-0024,-6.497946098,-76.36915318
01-1118,Peru,PER,135,1972,28272,Juanjui,3,San Martin,Mariscal Caceres,Juanjui,Juanjui,0,NA,earthquake,1972-0024,-7.192874085,-76.78275925
01-130,Portugal,POR,235,1998,28604,Faial Da Terra,3,Azores,Povoacao,Faial Da Terra,Faial and Pico Isl.,0,NA,earthquake,1998-0206,37.7534823,-25.19996504
01-130,Portugal,POR,235,1998,28605,Pico Da Pedra,3,Azores,Ribeira Grande,Pico Da Pedra,Faial and Pico Isl.,0,NA,earthquake,1998-0206,37.7941588,-25.61567301
01-954,Mexico,MEX,70,1995,30441,Ometepec,2,Guerrero,Ometepec,NA, Ometepec,0,NA,earthquake,1995-0203,16.69902592,-98.28628021
01-954,Mexico,MEX,70,1995,30442,Cuajinicuilapa,2,Guerrero,Cuajinicuilapa,NA, Cuajinicuilapa,0,NA,earthquake,1995-0203,16.48959125,-98.5131951
01-954,Mexico,MEX,70,1995,30443,Igualapa,2,Guerrero,Igualapa,NA, Igualapa,0,NA,earthquake,1995-0203,16.83563741,-98.43341331
2378,Greece,GRC,350,1980,7034,Volos,3,Thessaly And Central Greece,Thessaly,Volos,Volos,0,NA,earthquake,1980-0239,39.35363493,22.90709645
2,Afghanistan,AFG,700,1982,34,Baghlan,1,Baghlan,NA,NA,Baghlan province,0,NA,earthquake,1982-0127,35.70539596,68.714507
3,Afghanistan,AFG,700,1983,6,Badakhshan,1,Badakhshan,NA,NA,North-East,0,NA,earthquake,1983-0166,37.03277237,71.46118314
3,Afghanistan,AFG,700,1983,35,Baghlan,1,Baghlan,NA,NA,Baghlan,0,NA,earthquake,1983-0166,35.70539596,68.714507
3,Afghanistan,AFG,700,1983,195,Kunar,1,Kunar,NA,NA,North-East,0,NA,earthquake,1983-0166,34.96435131,71.11623151
3,Afghanistan,AFG,700,1983,204,Kunduz,1,Kunduz,NA,NA,North-East,0,NA,earthquake,1983-0166,36.83896883,68.75096391
3,Afghanistan,AFG,700,1983,260,Nuristan,1,Nuristan,NA,NA,Nuristan,0,NA,earthquake,1983-0166,35.41144261,70.80035231
3,Afghanistan,AFG,700,1983,272,Panjshir,1,Panjshir,NA,NA,North-East,0,NA,earthquake,1983-0166,35.45479053,69.82098733
3,Afghanistan,AFG,700,1983,316,Takhar,1,Takhar,NA,NA,North-East,0,NA,earthquake,1983-0166,36.70599574,69.77863762
